0 1
0.52462 1
1.0337 1
1.5278 1
2.0073 1
2.4726 1
2.9241 1
3.3623 1
3.7875 1
4.2002 1
4.6007 1
4.9894 1
5.3665 1
5.7325 1
6.0877 1
6.4324 1
6.7669 1
7.0916 1
7.4066 1
7.7123 1
8.009 1
8.2969 1
8.5763 1
8.8475 1
9.1106 1
9.366 1
9.6138 1
9.8543 1
10.088 1
10.314 1
10.534 1
10.747 1
10.954 1
11.155 1
11.35 1
11.539 1
11.723 1
11.901 1
12.074 1
12.242 1
12.404 1
12.562 1
12.716 1
12.865 1
13.009 1
13.149 1
13.285 1
13.417 1
13.545 1
13.669 1
13.79 1
13.907 1
14.021 1
14.131 1
14.238 1
14.342 1
14.443 1
14.54 1
14.635 1
14.727 1
14.817 1
14.903 1
14.988 1
15.069 1
15.148 1
15.225 1
15.3 1
15.372 1
15.443 1
15.511 1
15.577 1.0001
15.641 1.0001
15.704 1.0002
15.764 1.0003
15.823 1.0005
15.88 1.0009
15.935 1.0011
15.989 1.0014
16.041 1.0017
16.092 1.0018
16.141 1.002
16.188 1.0022
16.234 1.0023
16.279 1.0023
16.323 1.0024
16.365 1.0025
16.406 1.0025
16.446 1.0026
16.484 1.0025
16.522 1.0025
16.558 1.0026
16.593 1.0027
16.627 1.0029
16.661 1.0031
16.693 1.0032
16.724 1.0033
16.754 1.0034
16.784 1.0035
16.812 1.0035
16.84 1.0035
16.867 1.0036
16.893 1.0036
16.919 1.0036
16.943 1.0037
16.967 1.0038
16.99 1.0038
17.013 1.0039
17.035 1.0039
17.056 1.0039
17.076 1.0039
17.096 1.0039
17.116 1.004
17.134 1.004
17.153 1.0041
17.17 1.0042
17.188 1.0042
17.206 1.0043
17.223 1.0044
17.241 1.0045
17.258 1.0046
17.276 1.0047
17.294 1.0048
17.311 1.0048
17.329 1.0049
17.346 1.005
17.364 1.0051
17.382 1.0052
17.399 1.0053
17.417 1.0054
17.434 1.0055
17.452 1.0056
17.47 1.0056
17.487 1.0057
17.505 1.0058
17.522 1.0059
17.54 1.006
17.558 1.0061
17.575 1.0061
17.593 1.0063
17.61 1.0064
17.628 1.0065
17.646 1.0066
17.663 1.0066
17.681 1.0067
17.698 1.0067
17.716 1.0068
17.734 1.0068
17.751 1.0068
17.769 1.0069
17.786 1.0069
17.804 1.007
17.822 1.0071
17.839 1.0072
17.857 1.0073
17.874 1.0074
17.892 1.0075
17.91 1.0076
17.927 1.0076
17.945 1.0077
17.962 1.0078
17.98 1.0079
17.997 1.008
18.015 1.008
18.033 1.0081
18.05 1.0082
18.068 1.0082
18.085 1.0083
18.103 1.0084
18.121 1.0085
18.138 1.0086
18.156 1.0086
18.173 1.0087
18.191 1.0087
18.209 1.0088
18.226 1.0089
18.244 1.009
18.261 1.009
18.279 1.0091
18.297 1.0091
18.314 1.0092
18.332 1.0092
18.349 1.0092
18.367 1.0093
18.385 1.0093
18.402 1.0094
18.42 1.0094
18.437 1.0095
18.455 1.0096
18.473 1.0096
18.49 1.0097
18.508 1.0098
18.525 1.0098
18.543 1.0098
18.561 1.0098
18.578 1.0098
18.596 1.0098
18.613 1.0098
18.631 1.0098
18.649 1.0098
18.666 1.0098
18.684 1.0098
18.701 1.0097
18.719 1.0097
18.736 1.0097
18.754 1.0096
18.772 1.0096
18.789 1.0096
18.807 1.0096
18.824 1.0097
18.842 1.0097
18.86 1.0097
18.877 1.0098
18.895 1.0098
18.912 1.0098
18.93 1.0099
18.948 1.0098
18.965 1.0098
18.983 1.0098
19 1.0098
19.018 1.0098
19.036 1.0097
19.053 1.0097
19.071 1.0097
19.088 1.0097
19.106 1.0097
19.124 1.0097
19.141 1.0098
19.159 1.0098
19.176 1.0097
19.194 1.0097
19.212 1.0096
19.229 1.0096
19.247 1.0096
19.264 1.0096
19.282 1.0096
19.3 1.0096
19.317 1.0096
19.335 1.0097
19.352 1.0097
19.37 1.0098
19.388 1.0098
19.405 1.0099
19.423 1.0099
19.44 1.01
19.458 1.0101
19.476 1.0101
19.493 1.0101
19.511 1.0101
19.528 1.0102
19.546 1.0102
19.563 1.0103
19.581 1.0104
19.599 1.0105
19.616 1.0105
19.634 1.0106
19.651 1.0107
19.669 1.0108
19.687 1.0109
19.704 1.0109
19.722 1.011
19.739 1.011
19.757 1.0111
19.775 1.0111
19.792 1.0112
19.81 1.0113
19.827 1.0113
19.845 1.0115
19.863 1.0116
19.88 1.0117
19.898 1.0118
19.915 1.0119
19.933 1.0121
19.951 1.0122
19.968 1.0124
19.986 1.0125
20.003 1.0126
20.021 1.0126
20.039 1.0127
20.056 1.0129
20.074 1.013
20.091 1.0132
20.109 1.0133
20.127 1.0135
20.144 1.0137
20.162 1.0139
20.179 1.0141
20.197 1.0143
20.215 1.0146
20.232 1.0149
20.25 1.0152
20.267 1.0155
20.285 1.0157
20.302 1.016
20.32 1.0163
20.338 1.0166
20.355 1.0169
20.373 1.0172
20.39 1.0175
20.408 1.0178
20.426 1.0181
20.443 1.0185
20.461 1.0188
20.478 1.019
20.496 1.0193
20.514 1.0195
20.531 1.0198
20.549 1.02
20.566 1.0202
20.584 1.0205
20.602 1.0207
20.619 1.021
20.637 1.0213
20.654 1.0217
20.672 1.0221
20.69 1.0224
20.707 1.0227
20.725 1.023
20.742 1.0232
20.76 1.0235
20.778 1.0238
20.795 1.0241
20.813 1.0244
20.83 1.0247
20.848 1.025
20.866 1.0253
20.883 1.0256
20.901 1.0259
20.918 1.0263
20.936 1.0267
20.954 1.0271
20.971 1.0275
20.989 1.0278
21.006 1.0282
21.024 1.0285
21.041 1.0288
21.059 1.0291
21.077 1.0294
21.094 1.0296
21.112 1.0298
21.129 1.03
21.147 1.0302
21.165 1.0304
21.182 1.0306
21.2 1.0308
21.217 1.031
21.235 1.0311
21.253 1.0313
21.27 1.0315
21.288 1.0316
21.305 1.0317
21.323 1.0318
21.341 1.032
21.358 1.0321
21.376 1.0322
21.393 1.0323
21.411 1.0325
21.429 1.0327
