,slope,intercept,r-value
ACRX,-0.008297596763619065,5.819625994289909,-0.5923196480055282
ACSF,-0.009588003785521375,12.34821175665342,-0.7565412023762692
ACST,-0.012018073359701554,5.229760052765392,-0.9489490022193897
ACTA,-0.024484894702361936,16.920595298135584,-0.9280011352899054
ACTG,-0.03129041855067928,13.386297138430379,-0.9494233693853906
ACTS,-0.00040289503392318106,1.6767322859642668,-0.23356584218145554
ACTX,-0.012824098072948223,15.881683462334724,-0.8437390069956395
ACUR,-0.005352126331052015,3.958708172415932,-0.6223429556262587
ACWI,-0.018884320109586194,60.09000345632084,-0.655266370024714
ACWX,-0.02300184337424907,45.44980662752541,-0.7584135937085007
ACXM,0.009115493355401868,18.168516501105465,0.5381349424835873
ADAP,-0.044381051816764494,21.125579174370593,-0.855235207046116
ADBE,0.05804703752109608,72.74045174579824,0.8289873402949275
ADHD,-0.004966039985100361,7.102486331940064,-0.39997233611368005
ADI,-0.009336284245471775,58.9418259374202,-0.2105866680478711
ADMA,-0.012205400083415339,10.569684824514555,-0.728244233270943
ADMP,-0.0011180857540782501,5.046727876794282,-0.11067389867904097
ADMS,-0.00615827468695815,19.612047784497083,-0.14574610782667116
ADP,0.007405566919779692,81.84926602504851,0.21180064207830462
ADRA,-0.016814956301671933,30.521074929730712,-0.7672233287168102
ADRD,-0.012052986567425891,23.574317282331624,-0.7491242621274775
ADRE,-0.027282511056655388,36.299810452575294,-0.8110767393401215
ADRO,-0.07269474479211979,39.19088979873098,-0.7590508556523972
ADRU,-0.011830445363380229,23.15242430569236,-0.7593481550843657
ADSK,-0.014955672815998263,57.929015357674224,-0.26575149108637375
ADTN,-0.006150102963652426,18.5701784299307,-0.27674020010803835
ADUS,-0.012162974514506163,26.828683447794727,-0.28180113211620716
ADXS,-0.022504295060877998,16.964726576297394,-0.4170144034930196
AEGN,0.008366248631416447,17.104266832659544,0.5677260858707374
AEGR,-0.0736244939440317,28.552426912648215,-0.9655933285561273
AEHR,-0.004108700965142336,2.740480697100884,-0.8704061485021999
AEIS,0.0181284508728992,24.433403407138215,0.6814325174622702
AEMD,-0.02189710572749673,11.919520002511558,-0.8464940349242748
AEPI,0.09779156530829082,46.925705274307994,0.7550142320838146
AERI,-0.03333822764728864,26.280946053838555,-0.48815400108969403
AETI,-0.009666413693837347,5.309269207878667,-0.7881190241196534
AEY,-0.0020659729938928904,2.538675380476583,-0.8034709278604871
AEZS,-0.21052209292558177,59.255871980352644,-0.9107667735621796
AFAM,0.008194712685951046,38.04346974023393,0.16934455489967287
AFH,0.0012226179014327352,18.00153531390702,0.11034975081001243
AFMD,-0.012986458163728428,9.85766211462496,-0.34740446021196125
AFOP,-0.01069611225426719,18.568332013133137,-0.45506930069369583
AFSI,-0.00036943917933118114,29.027879797120978,-0.013072091081027496
AGEN,-0.008610331434539013,7.017808764177654,-0.4689864302860268
AGFS,-0.019150662266264364,11.943888630736083,-0.7642394573648896
AGII,0.03497615418670583,48.90368660230304,0.7228005736446066
AGIIL,0.0001655195214731547,25.20588264006202,0.059344686451194666
AGIO,-0.27217327690203036,129.67414957348046,-0.9194512792896705
AGNC,-0.004288501545008948,18.580682236542106,-0.5306470495089756
AGNCB,0.003414370147793252,22.517379256547308,0.638757315322578
AGNCP,0.004334698761010386,23.63889693572264,0.6907611309896369
AGND,-0.00536490758220566,44.86310334265228,-0.6457195371181691
AGRX,-0.011669335979446171,10.428917802792157,-0.6288989701597894
AGTC,-0.026903199862361674,22.09446404106282,-0.7796623115346031
AGYS,0.0012253395815945403,9.981818616438096,0.13674233571733901
AGZD,-0.0043389275163161715,48.74817623336748,-0.8481531969658559
AHGP,-0.12266253087718512,51.971784645187114,-0.9817773050899468
AHPI,-0.0030361838558034537,1.8109183228493835,-0.9148651417180715
AIA,-0.03245292345093863,50.576986932761315,-0.7508581575344085
AIMC,-0.005901749451674591,26.634320349965268,-0.3188386520370006
AIMT,-0.052978655373670594,31.248605822303645,-0.8066319796093717
AINV,-0.005944637562256729,6.903209030873269,-0.8046004679474282
AIQ,-0.06334862969585454,25.364422896933775,-0.9571015150196577
AIRM,-0.027514045253301447,45.791411668054145,-0.6780465608448836
AIRR,-0.0074004708598418125,18.367299017148532,-0.5998934877718054
AIRT,0.00925873975159734,20.543358869962223,0.39327621102585836
AIXG,-0.014697384104812503,8.8287495091481,-0.8435652023334972
AKAM,-0.06501757810044757,75.54096379867985,-0.6417199313079495
AKAO,-0.022946628505510578,10.502995190683952,-0.8676821027444097
AKBA,-0.003939249989300265,10.00735375051637,-0.25960478687508376
AKER,-0.009899354582556214,4.738774540776015,-0.8165201076696182
AKRX,-0.07924046281322776,50.99841461835053,-0.8411151489369919
AKTX,-0.03973620314474117,23.64727755265265,-0.27058698883328286
ALCO,-0.07608290693997412,54.26829790137053,-0.8844436425667097
ALDR,-0.01835964206593177,35.636397395890675,-0.20759569602886596
ALDX,-0.01885713791714163,10.712984178486469,-0.8726988113660298
ALGN,0.03826106268992719,55.03987902459647,0.7154179007177726
ALGT,0.0025763083590628756,179.75261504035123,0.012198559878363633
ALIM,-0.012244192805703427,5.708415111129021,-0.9471380937104841
ALKS,-0.07910219789479218,73.65483515787804,-0.5534823502595403
ALLT,-0.015899960804742225,9.218722115634126,-0.8826728842782324
ALNY,-0.1471475103861386,122.15665516394668,-0.6640601460943982
ALOG,-0.028479862410186477,86.74150485184057,-0.5958952174725215
ALOT,-0.0005862622265275882,13.91015264381008,-0.0969800592839289
ALQA,-0.01593267877060428,6.419715287556601,-0.9347213801595737
ALRM,0.024576456263938947,11.195542678190701,0.5088738614767769
ALSK,-0.00041416982099292955,2.0434730687699196,-0.13220242920495293
ALTY,-0.002776700436525839,14.368564578625051,-0.2906075792163527
ALXA,-0.005441292724968178,2.1273375324353148,-0.9117080786344949
ALXN,-0.10573024567339635,188.69130705594907,-0.5910327920153853
AMAG,-0.11902713755957667,65.1674965628302,-0.6766102132089149
AMAT,-0.01610403557683647,21.821184621848573,-0.5675227694028648
AMBA,-0.10784021679328917,85.62416800106709,-0.44490814139246865
AMBC,-0.042507956333090804,26.017934573900593,-0.8849967659645693
AMBCW,-0.02927974453365769,14.442008265357781,-0.9018647135647335
AMCC,0.002076081186713327,5.667989798311046,0.28262888546014314
AMCN,0.01026348207327548,2.8873179931218838,0.7302781508942344
AMCX,-0.008681808764388399,75.11951411265379,-0.13903107765359146
AMD,-0.0012543554524166028,2.546206615997394,-0.3079060961613438
AMDA,-0.02802126574893303,10.118749775991184,-0.8040065063559041
AMED,0.048789735991997235,28.29663508213526,0.7229818073265096
AMGN,-0.015834015516500665,156.86903801855897,-0.22202276669990362
AMIC,0.02522294283487516,7.761740006652882,0.6511662682799862
AMKR,-0.008974355844946432,7.817606311604747,-0.6176122269152738
AMNB,0.013556947292040353,20.890649982786343,0.8940175775337159
AMOT,-0.03280743648395971,28.291766961357908,-0.6047821469462011
AMOV,-0.025701486961783683,22.04168727608573,-0.9187495117227791
AMPH,-0.007640333346555102,15.054675659629766,-0.39423117798048163
AMRB,0.0029695497185343975,9.398399049007208,0.6383952569102677
AMRI,-0.005287585486165647,19.106995731454,-0.2562815722941419
AMRK,0.03561993161693344,7.239142466275993,0.9023749585640043
AMRN,-0.0004960829344056543,1.9809141374222146,-0.1080997041731754
AMRS,-0.0031537938186502854,2.3332174616354195,-0.7812002141127785
AMSC,-0.003200884422176165,6.66483632638053,-0.23066630287330725
AMSF,0.04399439252081144,38.17134629539855,0.936052223776707
AMSG,0.05790472476317025,60.865514247291685,0.6473706677297107
AMSGP,0.09488234713037197,117.93232301428108,0.6483367933116446
AMSWA,0.001956691040212564,8.958626177904518,0.32225988665324745
AMTD,-0.018168186154164562,36.96205236657299,-0.5918462055824212
AMTX,-0.009713269248166017,4.86844422835146,-0.9187401411069668
AMWD,0.10156364471512327,44.56893673907131,0.8466665227878278
AMZN,0.9595995732324731,337.91147275411333,0.872079478657757
ANAC,0.1317241058447884,62.25918799320576,0.3775182573349931
ANAT,0.022157418616128403,97.12377990921068,0.40020776182624884
ANCB,0.010898601539673512,20.984639048613953,0.7403829178384953
ANCX,0.005162073259012706,18.35808660304761,0.3713718623779427
ANDE,-0.05718947465179541,46.152666126734964,-0.9229099820291164
ANGI,0.011650974682073517,4.908332005521476,0.6672865699506962
ANGO,-0.02813534137901282,19.342878244319937,-0.9682537485588355
ANIK,0.009749056628969785,36.53137691371276,0.24721993099315975
ANIP,-0.10248830517660258,67.73213164695247,-0.827868229921719
ANSS,0.010001088862623103,87.13355160379756,0.26569660542118434
ANTH,-0.0017228477731120427,5.6938103915923115,-0.07426692676486207
ANY,-0.012934274976105296,5.322320002850983,-0.8505260814028953
AOSL,0.0075818653528682365,7.845985168975767,0.5875717071028929
APDN,0.0014637019449550584,3.2234822709249773,0.12048697476649622
APDNW,0.001820094838834758,1.3118501702836356,0.20999533440430315
APEI,-0.052459308020272245,33.39367738109878,-0.9050345386350659
APIC,-0.023990913953835787,14.351354746301366,-0.7033931864710544
APLP,-0.04532924602999924,24.194553081937435,-0.8601809485512938
APOG,-0.018668443188770485,50.45069480746065,-0.31000507556467033
APOL,-0.06519010648413372,25.023604975368638,-0.9095820260477635
APPF,-0.02418619983235186,20.680049223642875,-0.6793780317619765
APPS,-0.009752586085735718,4.033815079145313,-0.9095808737309452
APPY,-0.01816048538017435,6.855869979379367,-0.6074777456365248
APRI,-0.003000146429018994,1.9310955999319304,-0.7493975925199178
APTO,-0.01112278676606028,6.35387606324962,-0.8041830284423435
APWC,-0.0037505994120134094,2.632635473391476,-0.8468412533666231
AQMS,0.008604457895548485,3.302424492040439,0.5477168693909795
AQXP,0.007773933659627878,9.129093690834338,0.1917584464085292
ARAY,-0.00835137444951334,8.130270065265577,-0.6892207475420404
ARCB,-0.07383543860417055,42.09073319427323,-0.9665406553480722
ARCC,-0.004133668011988432,15.22107433106444,-0.5429781739979759
ARCI,-0.006576233072116829,2.6638119656617603,-0.913928753400688
ARCW,-0.02180262341317825,7.752003297710724,-0.9121687266931652
ARDM,-0.013254777064636115,8.357691062231538,-0.8047758238471054
ARDX,-0.020717555279758455,18.947568941297423,-0.43012142948983434
AREX,-0.024585544440382637,8.266802977403698,-0.8936066589734454
ARGS,-0.01641315193727352,8.989604448617218,-0.7390356251474084
ARIA,-0.00801645799500657,8.555149030710071,-0.6283532331970835
ARII,-0.02857902709569078,50.97892921174143,-0.4888676865375994
ARIS,0.0031204895319744278,3.1581520388216195,0.7110069446217985
ARKR,-0.008457987858761062,24.22364334506256,-0.6559317158535042
ARLP,-0.07741612443635343,35.00822785394868,-0.9743530633724227
ARLZ,-0.0089950436512135,8.921361364819246,-0.4629674883318301
ARMH,-0.027089274367739048,51.39000481417501,-0.637276147921942
ARNA,-0.012280487795827097,5.22349717553379,-0.9280994700065128
AROW,0.004889977546166855,25.481482567324996,0.5722886340062993
ARQL,0.0007843559601214986,1.7097677739745163,0.22156902253139993
ARRS,-0.01884901315898522,31.57536539699128,-0.5606613029065111
ARRY,-0.016246433249409473,8.246279346696268,-0.8623623119510806
ARTNA,0.027336148943079088,18.83828036021252,0.879308142070028
ARTW,-0.008170760255755723,5.340712530148769,-0.8742088234885306
ARTX,-0.0017824279184805712,2.5421272901621403,-0.3253541049773312
ARWA,0.000540888059952792,9.732124912548569,0.546396346502132
ARWR,-0.009581097968050657,7.622166710623675,-0.8064126189612123
ASBB,0.020064355570312997,19.816868126531862,0.8771917682109358
ASCMA,-0.123442071482293,50.70963512300677,-0.9564010990761548
ASEI,-0.058446467868836,48.609375900212775,-0.8133212440153994
ASFI,-0.0002822072304049209,8.40684791222414,-0.054615334105110554
ASMB,-0.028655570630505993,15.974949765329402,-0.6410153827004869
ASML,-0.05502468118609211,106.71989179849813,-0.6512034600216379
ASNA,-0.01640827154963327,15.01909895469592,-0.6459057811358789
ASND,-0.0012244756351530623,18.31263849507756,-0.09226445816557775
ASPS,0.015443861254972284,23.611613459615633,0.2994056793899114
ASRV,0.00036510711058711486,3.098923061310297,0.23989495690669171
ASRVP,0.004068766294722663,25.906037609122535,0.334222842369075
ASTC,-0.005546929703432996,3.2358649528372143,-0.8488187877206258
ASTE,0.0025175046512997813,38.941935349366865,0.07050540994758457
ASUR,-0.0022017720962475445,5.957828106757855,-0.5343890002424188
ASYS,-0.020745157678654466,11.13978562352421,-0.7646633086102481
ATAI,0.0026664936016950916,4.048226620201502,0.2569302985313156
ATAX,-0.00036146122218999664,5.103519335491497,-0.21550160440362792
ATEC,-0.004956952149926825,1.6479649911508178,-0.8985380603906629
ATHN,0.05914976983942094,125.16673678492279,0.3910032165575455
ATHX,-0.002125122126117469,1.9388951415624422,-0.3259797966467952
ATLC,0.0019845475190754247,2.764671378576147,0.3745203779100815
ATLO,0.000856694221793262,23.823355853010376,0.10660382505268375
ATNI,0.04104215383939389,64.40166443537176,0.8043982823698846
ATNY,-0.0017172264601058166,2.237988999354638,-0.43109450058486526
ATOS,-0.004945668016908801,1.790543625101347,-0.9113178680859564
ATRA,-0.05323968110096152,42.55790059591748,-0.39150005053545506
ATRC,-0.00962291975923408,22.477267244346077,-0.31406801054010075
ATRI,0.19165409094110702,334.647271063081,0.7201324460166226
ATRO,-0.09350174003623646,62.94007439701667,-0.7763003261363477
ATRS,-0.006287752236492295,2.8803848736022655,-0.9560739675356319
ATSG,0.00995366636190629,8.332818776533783,0.6018223445548366
ATTU,-0.007776150300000818,12.54139311477699,-0.29455948772430246
ATVI,0.05023301216963414,20.115890003870042,0.8697930118230636
AUBN,0.015491559189058668,23.004082420132878,0.8740561644739585
AUDC,-0.0022458923938852107,4.508052635427762,-0.3052858022843253
AUMA,-2.6756900147971507e-05,9.816966524769008,-0.027894720228093764
AUMAU,-0.000295289468894773,9.958244349341173,-0.31490936866657804
AUPH,-0.005625285419075483,4.180942650115529,-0.7962498508053075
AVAV,-0.0015397739378666525,25.872730086056418,-0.06621892837056659
AVEO,-0.001220010466912306,1.501143672893757,-0.33448386275716757
AVGO,0.087895940251765,112.6238912186084,0.6353697958547967
AVGR,0.012597743076957026,11.6874191496903,0.3978419590878893
AVHI,-0.016660559519080593,16.46597965385682,-0.8379484893010823
AVID,-0.034664068781616285,16.663921357339632,-0.8751142584487036
AVIR,-0.003151315493072577,2.6226774396211097,-0.9151283855994493
AVNU,0.022033427560824295,9.913738869335466,0.8049397458722538
AVNW,-0.0022504982970995044,1.428950267783154,-0.9095640345618895
AWRE,-0.004490476355012004,4.514156950054317,-0.7367957408984391
AXAS,-0.00911285785051821,3.605145449633862,-0.9171315657587257
AXDX,-0.02998754284761313,24.62623949980915,-0.6724137941749712
AXGN,0.007657135146342846,2.8911422131645526,0.8552026294656382
AXTI,-0.0004588132168531308,2.5436312005450765,-0.21412921867465015
AYA,-0.05088388948765265,29.377579458666897,-0.8637404540120363
AZPN,-0.012150085935334669,41.07920225911232,-0.2953463927585151
BABY,0.005353020798830633,39.40962916764346,0.11235353654264127
BANF,-0.0038248426230547373,59.80406337780535,-0.12044180624310732
BANFP,0.0031041740342563637,25.530475519347014,0.450764101105064
BANR,-0.0011057633394513577,44.85574840340488,-0.03188692796875161
BANX,-0.006061546967307134,17.535538241643764,-0.46332120777214575
BASI,-0.0030753183649175533,2.2338233420834723,-0.9140406848939105
BBBY,-0.10919909834180613,80.58251144319883,-0.9628671581405572
BBC,-0.04177688341460049,36.074537394678174,-0.685034511880398
BBCN,0.008425119098827387,13.45741753702765,0.5993564160050172
BBEP,-0.02117368843981241,6.793807851060938,-0.9474623307099758
BBEPP,-0.047343594124763085,20.081876921112574,-0.9025309080982319
BBGI,-0.005469386126698459,5.075862463190961,-0.9224222196063617
BBH,-0.07820880851188287,136.06745312576737,-0.6418766854550368
BBOX,-0.03964556331416781,22.45468456026625,-0.8691682075377776
BBP,-0.017621957378490097,32.668276092207385,-0.4736755216614931
BBRG,-0.02311511616147831,15.61316700937638,-0.9095986396710584
BBRY,-0.010530052982455653,10.213444923986273,-0.7810552264323616
BBSI,-0.00324017609201427,38.25609743146607,-0.05869838076716816
BCBP,-0.005065844267611775,11.652180345586016,-0.7287727583448526
BCLI,-0.006975841081055734,4.446473238991401,-0.8771064197859126
BCOM,0.051536018159699784,11.413355123583054,0.9445647428405068
BCOR,-0.029270034196934695,17.051132081268108,-0.8253196479515909
BCOV,-0.006440047762193776,7.527526423090466,-0.7026934577755316
BCPC,0.020753218437598798,55.89429839230496,0.5155026750507582
BCRX,-0.022717868836075676,13.510408703530388,-0.6084111290855162
BDE,-0.016231443722781472,9.564037634873323,-0.7384784477556571
BDGE,0.01920186407824582,23.737581870872873,0.8233221048065645
BDMS,-0.011168582723915656,13.815275967783094,-0.8246234491556077
BDSI,-0.033176480558324756,13.215456650388298,-0.927560243318903
BEAT,0.008360673129747245,9.804463287120663,0.46571599319460166
BEAV,-0.06915116372471335,62.552885763222726,-0.8905516693648152
BEBE,-0.011509442517868836,3.706774401483392,-0.9350936123283398
BECN,0.0448527497642416,26.655845946262858,0.8933092173453562
BELFA,-0.025792786517842888,21.423531558565447,-0.8670107353792288
BELFB,-0.024310947694438402,23.01044456324513,-0.7865122925119351
BFIN,0.0014550882907335397,11.847115616589326,0.3030970004526714
BGCP,0.0017337095710014587,8.410394720595159,0.36681453191195
BGFV,-0.0072563907888422916,12.935402425831981,-0.45961612344101727
BHAC,0.0007519554283425049,9.65140071080722,0.8273524763300111
BHBK,0.004297562854374649,13.237022439856826,0.5325972003561084
BIB,-0.1215522151515634,91.0381853887006,-0.675800403852002
BICK,-0.021566820312461994,24.752566695667802,-0.8278897325459149
BIDU,-0.14432152404746854,211.8052652348799,-0.5607784675305828
BIIB,-0.5411760635045091,424.0556085012101,-0.8583724838008608
BIND,-0.016676901304669645,7.334343728861123,-0.9149822108831683
BIOC,-0.004718131285339195,2.966958986630516,-0.714167581185947
BIOD,-0.004334393521212733,1.5133541258386551,-0.9525271296663587
BIOL,-0.005060003874170441,2.3568912067390375,-0.8612363989033639
BIOS,-0.013483973526666922,5.439023809533191,-0.8804871918229419
BIS,0.01663240955561638,32.097023469168796,0.25700310604690285
BITI,0.0350314818335892,10.929468332219727,0.4755999346389071
BJRI,-0.025588089336215297,50.35392524432392,-0.7246134813153644
BKCC,0.004239296573684651,7.8773010120176155,0.7486186716612285
BKEP,-0.007727647895906812,7.351637755441942,-0.8055730591051331
BKEPP,-0.007232064424672633,8.460552381182861,-0.8733700761646733
BKMU,0.002691816046861246,6.764828305259208,0.7785869296677828
BKSC,0.004839115725599771,14.786144375615933,0.6115366006267614
BLBD,-0.002561507266158671,11.316410877184367,-0.18705786115033585
BLCM,-0.049934034050065884,27.289190010285616,-0.8546174056309511
BLDP,-0.002956198481662741,2.1543259663977508,-0.6960835256331618
BLDR,0.007955766249257376,9.554465832813866,0.2458203133846054
BLFS,0.00017628025266276388,1.9946603509883907,0.07617131248463987
BLIN,-0.005758353195535023,2.528623940356919,-0.9659910900258201
BLKB,0.056879166344245204,45.83593837363811,0.8185137815625939
BLMN,-0.02966039094357272,25.272368010481564,-0.934059384422393
BLMT,0.010310540478415243,19.527124250265384,0.7322255650867956
BLPH,-0.03251710423300344,11.422646546466385,-0.9210529751023033
BLRX,-0.004037852080082353,2.3209178593493975,-0.8555035499104159
BLUE,-0.28779294872700084,151.74341423062884,-0.6346147748387501
BMRC,0.006217677588286847,48.91231744203545,0.28182912325846005
BMRN,-0.10642076418633173,127.16357526488714,-0.50731865184834
BMTC,-0.010590915894354614,30.3248510083045,-0.6287764985577277
BNCL,0.0081279163010408,11.178107889387714,0.8215018604011598
BNCN,0.02152734507313631,16.834545980438484,0.7619331385144034
BNDX,0.0038470438458841007,52.10351144813889,0.5072144393039194
BNFT,-0.0012677477499698294,34.50855021517163,-0.02195730700209116
BNSO,-0.00026267529803473115,1.4382562779496093,-0.16757383811679333
BNTC,-0.042338008530459326,15.604140770247792,-0.9504847072685887
BOBE,-0.030031182300362794,50.24565456140573,-0.6258571841332965
BOCH,0.0030682007872257166,5.38930125410023,0.6522392226477208
BOFI,-0.012143809039131788,25.477205785376785,-0.2566023666890797
BOJA,-0.04724451341657595,29.065673313030608,-0.8711622422416087
BOKF,-0.01346677118017969,62.383689576238915,-0.2185850502519286
BONT,-0.01663732637065685,6.861460588949387,-0.8944631774116348
BOOM,-0.030389938399975308,15.102317547297083,-0.9578108578387765
BOSC,-0.004039334787288005,3.016167077718881,-0.8633865190163033
BOTJ,0.005896570018841158,10.302591646123238,0.789216035522849
BPFH,-0.0048757409172295076,12.508720020405562,-0.5795605325695024
BPFHP,0.005906966887415214,23.619118960735356,0.8908637008475676
BPFHW,-0.00680813051319894,6.317388825982411,-0.700234314944443
BPMC,-0.06716596449445082,38.136408428496466,-0.8568282011205186
BPOP,-0.023482797379703976,33.95815149537438,-0.7985193171748138
BPOPM,-0.006954590083410114,19.90948987763096,-0.6993284310874319
BPOPN,-0.004830478802083631,20.87730686445269,-0.5083954790240246
BPTH,-0.0004287484007776819,1.6524666949319498,-0.09401033491124092
BRCD,-0.010195055085678846,12.246557617009211,-0.7804295016018312
BREW,-0.017803892098168416,12.911333826463435,-0.828003520185414
BRID,0.008999428275358354,7.513364615902036,0.7026452760334712
BRKL,0.004801101144243689,9.728048125881585,0.6499911480308255
BRKR,0.02275001923187246,17.261521483492153,0.718019716814702
BRKS,-0.006216346798343383,11.809580204601799,-0.6979139375567346
BSET,0.01918516672558738,25.403248676824806,0.5138304736791918
BSF,-0.003531463588419172,10.254475233215183,-0.4446142657859679
BSFT,0.016356414150991656,30.964123570219584,0.44955192146346623
BSPM,-0.02441626750924239,9.778561019400712,-0.9111767101340955
BSQR,0.005561110805535254,5.14687489704122,0.3473167859075199
BSRR,0.006889842522530815,15.650019407609552,0.7557372849488566
BSTC,-0.0026096650371730938,44.80719066438089,-0.0315118765255357
BSTG,-0.006129268126212414,3.022595101498154,-0.6161567175287235
BUFF,-0.021480947430159367,25.74371527594985,-0.324427582762198
BUR,-0.002100967522802259,2.444557377544099,-0.515153134873735
BUSE,0.005774966494363114,18.368487122479873,0.5503446602967974
BV,-0.014764952287147335,7.765322643844929,-0.9154866854691788
BVA,0.00018345574189085754,3.8399974807171784,0.15512862088822238
BVSN,0.0012121420031077483,5.795888761273935,0.4162282382495979
BVXV,-0.004295436404438629,4.919381238834031,-0.7341596620701165
BWEN,-0.010905244701527659,5.217897287655848,-0.9073379510622297
BWFG,0.0017496186136764596,18.663193518264798,0.22524243350696224
BWINA,0.0031434578267245245,22.346430151896328,0.5515468768388477
BWINB,0.005726431126449829,21.892338343471202,0.6389121092261838
BWLD,-0.09872758809341033,187.02217824993528,-0.5439333195838478
BYBK,0.00036199414058521727,4.961469633018116,0.14469246721486342
BYFC,0.001187042359493495,1.2339038893343943,0.6580139070890061
BYLK,0.012040973021518412,10.997836772287435,0.9399004140124668
BZUN,-0.01758778310853348,11.134495199083265,-0.5987833491524035
CA,-0.007014040851442278,30.157431789286093,-0.43269742390495386
CAAS,-0.010306151000122298,7.842662584307594,-0.7568746135358984
CAC,0.017237001649917226,36.32121509613321,0.7244483511237889
CACB,0.00344152065615374,4.7129574894645785,0.8118436167721103
CACC,0.026061878634972613,196.2264078531421,0.09436710134574228
CACQ,-0.005878947814451371,7.954325984651874,-0.6140064091894558
CADC,-0.0111727139212655,5.052638356290734,-0.941023530530349
CADT,0.0011795407241587089,9.752982690441485,0.8755112022878861
CADTU,0.001558911291585037,9.959766203615958,0.5601899553292732
CADTW,-0.00016193380974029783,0.12533874489088542,-0.6809785245763985
CAFD,-0.004271789106559842,15.398466169861099,-0.14795252439981538
CAKE,-0.0031905524462043787,51.22296623354273,-0.10070602248028095
CALA,-0.04217135469426779,16.716604362022004,-0.8198061105202389
CALD,0.008162370195375126,14.398504572623658,0.3814365248840589
CALI,-0.0011810384123696815,1.3890992928988903,-0.3979343952389944
CALL,0.00306088217340357,7.631380918884614,0.23193706024401403
CALM,0.050291538413263046,39.147390995531204,0.6582270812715246
CAMP,-0.0006456803031198899,18.282355248850635,-0.04842954828674643
CAMT,-0.004658954390150625,3.425469126954361,-0.9270675933884628
CAPN,-0.012222055195466248,4.944444147808323,-0.6328864250123553
CAPNW,-0.0025155412811772243,1.142823650097625,-0.5870344762075392
CAPR,-0.014217157396296875,7.0086486871757145,-0.7860321839668175
CAPX,-0.009240727699358344,24.784088953306032,-0.6048171149964656
CAR,-0.11947065263732627,64.67815518819799,-0.9521073636429397
CARA,-0.0037654099069415687,13.183273037413983,-0.083425483371019
CARB,-0.020691572134461485,14.474821996514317,-0.9118017748757984
CARO,0.012507606917002291,13.16538995958942,0.8114833647331974
CART,0.002752712448454003,5.199938372745813,0.8318058210187661
CARV,-0.004723553309742511,5.947777745973048,-0.3911163784217208
CARZ,-0.02574487817869789,40.74524039423984,-0.7782383617042243
CASH,0.024572036857341332,37.2432084592162,0.5597182359920219
CASI,-0.0022366759144824837,1.6942504124284001,-0.7678558285169683
CASM,0.0008900729563963958,1.2547978915666935,0.4109699956146129
CASS,0.001570980317707815,50.47272446258627,0.0640529631880363
CASY,0.10282305458099766,84.41000654189335,0.844931580455115
CATB,-0.04257362726456032,18.27245178862958,-0.9031906362548171
CATM,-0.01415289627193147,37.731396833559,-0.598073558803201
CATY,0.010232290395435597,27.315274794305473,0.3654333128869177
CAVM,-0.023581003696624914,69.21548720467437,-0.4027955199305762
