,slope,intercept,r-value
SGYP,-7.066624357687515e-05,4.7489993385528075,-0.012218861940385316
SGYPU,2.4183638662647384e-05,11.816362950816464,0.0016052851179596196
SGYPW,-0.0008313181534678561,2.1171786509528085,-0.23668199847294685
SHBI,0.004561279274488891,7.038733644163422,0.8464046781450991
SHEN,0.019475723816270427,6.224852128011166,0.9431110852272873
SHIP,-0.007784969445565249,9.365582423002028,-0.8486678245398059
SHLD,-0.02095932972333448,41.32101259227446,-0.6458285941971582
SHLM,0.007168449353947155,29.50511352304446,0.3159558412591301
SHLO,-0.00762627429959717,16.151608332289797,-0.4157820126623471
SHOO,0.004933256974451962,32.44416344886882,0.37475770163308375
SHOR,0.004316929981688462,4.943160689886032,0.6554171222681083
SHOS,-0.04951619424273548,41.99430029208016,-0.9386785453145575
SHPG,0.16594138861783186,105.45281977940624,0.7352618868667293
SHSP,-0.0010677794533204153,5.760741782734349,-0.2817197740627221
SIEB,-0.0004417206887893117,2.0281934404211976,-0.1991679436216784
SIFI,0.002504632346772276,10.521756845547744,0.6776686839221675
SIFY,-0.0012348113113251399,2.1886558431605465,-0.8360428722403618
SIGI,0.0158359693842124,19.18397323952435,0.8778564795220519
SIGM,0.004780391241433832,4.027606729567498,0.6116767554322919
SILC,-0.0023204274915067714,34.94986551824851,-0.06130674018706517
SIMO,0.03194807953363256,7.6062849799602485,0.9357897974214605
SINA,-0.03250229766917263,66.52034039930768,-0.5570928302173493
SINO,-0.0016131442802322352,2.359268441878512,-0.6784300712882194
SIRI,0.0007434867094251837,3.2897215059270386,0.6354707121565069
SITO,-0.005726056812498146,6.898464346310122,-0.8603573024710753
SIVB,0.06007212556384647,80.47379312064774,0.6941553887421681
SIVBO,0.006412828397638733,20.107844849463056,0.9907555485736922
SKUL,-0.00023904614165214797,7.024633502411798,-0.030299129560744046
SKYW,0.005371912335747009,11.777702712601876,0.47272444605412495
SKYY,0.010814503189413537,21.885707794210987,0.8708647782429663
SLAB,0.00791540468088836,41.953776106007545,0.42922853154082885
SLCT,0.002031263555775834,6.17474699479524,0.812752543273289
SLGN,0.013060967146717513,43.67043316309563,0.8234990160254945
SLM,-0.00023245422308216845,8.443459139364155,-0.04503079674289841
SLMAP,0.008102206317367678,38.4140980941267,0.7656420522534383
SLMBP,-0.017869185783587666,65.96554435825087,-0.4937716806720939
SLP,0.0065118746171892615,3.2355503340367897,0.89601599035804
SLQD,0.0025112070206916182,48.274487401807185,0.9480601168297529
SLRC,-0.002771356201014923,18.653178117467984,-0.7080887872505929
SLVO,-0.006035951797331398,13.898128098214357,-0.9106253310557548
SMBC,0.014347413587987187,11.101397290402153,0.9687386640451542
SMBK,0.010797840984848919,7.2899274116463095,0.9442585459583682
SMCI,0.028639445027538898,10.84096798701969,0.8216182626718078
SMED,0.006043271926740189,2.3165785615355423,0.8366899744998123
SMIT,-0.0003562417235092138,2.885015695617062,-0.438765292851491
SMLR,-0.004666601500582392,6.0831381847787815,-0.6910440423614849
SMMF,0.007310409295386261,6.998357457912467,0.9078241769337037
SMRT,0.002055473224320544,7.7313755021286426,0.30974427057539494
SMSI,-0.0007590185880119969,1.460812642265144,-0.535751199738918
SMT,-0.002334411043374646,2.6297634166162105,-0.5778447076118862
SMTC,-0.017936091169313384,33.182974565565196,-0.8449135021150211
SMTX,-0.001144753120272876,2.3234138956367585,-0.8581546840527114
SNAK,-0.001679784462101503,10.734297294347577,-0.16938195677219434
SNBC,0.005105526486338548,16.489870611444925,0.7980921774120223
SNCR,0.01257407140347995,31.03478476870675,0.43766144802579543
SNDK,0.020565063015662705,62.45393025620116,0.33149940196694244
