,slope,intercept,r-value
CHTR,0.11893130939917089,99.09202836833778,0.9364592435220978
CHUY,-0.008178466567665084,34.57229971429519,-0.365884456108576
CHW,0.0007078171483005962,6.887550418638041,0.2906371689014844
CHY,0.0015559470556614616,10.336046953956584,0.30824045790138116
CIDM,-0.0018717332636514648,2.2590410193843655,-0.6203793200430129
CIFC,-0.0003168882123845975,7.068693415520756,-0.10694455944087441
CIGI,0.03270192850089849,16.303992420524004,0.9338432319545391
CINF,0.023045824360045115,38.26740855573726,0.894118486289261
CISG,0.0037948346069548696,5.389134123952362,0.6604963377995177
CIVB,0.006838743348762867,5.788245359782257,0.9297021423570092
CIVBP,0.017327136240681027,22.075672687736255,0.8633873052393195
CIZN,0.00703145643093711,15.018872858631516,0.8649190950507456
CJJD,0.00212362266833755,0.7920017553315607,0.6465487696939096
CKEC,0.009410313755384286,21.44515214460761,0.4128362698280895
CLBH,0.005626109868018571,9.082919138716703,0.6055714103825374
CLBS,-0.008558354270668325,8.22483500792816,-0.8867722430923158
CLCT,0.009476435390892428,12.001366333323727,0.629404897558325
CLDX,-0.002676898700445631,18.963135560654205,-0.0952035509090664
CLFD,0.005836971480804199,11.616694204716188,0.337357520811444
CLIR,-0.004778769907064783,8.879025426486816,-0.5901042527921514
CLMS,0.0009146446674375344,10.018907012959179,0.16847746986839768
CLMT,-0.008160144796684109,26.578792587168905,-0.5339015590932721
CLNE,-0.013707427699220585,14.48047292882194,-0.9397356266240827
CLNT,-0.005036182103785175,6.034095690805104,-0.7576819387963659
CLRB,-0.13074764857861731,108.68740428798364,-0.9255518745611596
CLRO,0.006629275088271671,7.005411209658806,0.8549093136123814
CLSN,-0.010154463763229062,8.417461741970078,-0.4781758754196658
CLUB,-0.012746781964680933,12.286057973163409,-0.8845179744945947
CLVS,0.01616194935036039,49.581481335555914,0.16890048714866543
CLWT,-0.0008353574076510368,3.7402462738699405,-0.26200520294337054
CMCO,-0.0034013053077662446,24.031095899544727,-0.21359451743024147
CMCSA,0.0283153357076158,38.816841380069576,0.9341337698100655
CMCT,0.0014131600209095945,16.508137944991894,0.1758810846967833
CME,0.05355731385686617,51.50466348030261,0.939710152644814
CMFN,-0.003941276304105043,12.614519062396596,-0.5505961370275061
CMLS,-0.005667735490152,6.05660341408595,-0.6508739401040422
CMPR,0.06136859038989607,35.44169250982601,0.8609109282414803
CMRX,0.017846596469087293,18.800546183267837,0.3236763891194571
CMTL,0.00018714643079173647,27.10098962490161,0.009605534047755555
CNAT,-0.010498084265185519,11.602283054537754,-0.8566985860693127
CNBKA,0.01369550466883567,30.45394207091016,0.8922198619390513
CNCE,0.015168332903938158,5.593139339308873,0.6522368106815523
