0.394043 -0.0021377321
0.908607 0.01915558
1.58204 0.031286326
2.3907 0.032168695
3.15231 0.027662517
3.78132 0.021236818
4.33225 0.014507772
4.81475 0.0094361335
5.24925 0.0046072334
5.63994 -0.0013826669
6.00156 -0.0054859387
6.3479 -0.0096981073
6.66755 -0.012068133
6.95757 -0.014714641
7.243 -0.015922977
7.51305 -0.017125159
7.7875 -0.018025957
8.03714 -0.018483529
8.2806 -0.020151509
8.54857 -0.022499806
8.80635 -0.024668286
9.0739 -0.026065982
9.33094 -0.026371519
9.58121 -0.025
9.81721 -0.023679648
10.0537 -0.022568732
10.2974 -0.023054755
10.5403 -0.022922636
10.7846 -0.023293173
11.0336 -0.024111675
11.27 -0.024432062
11.5033 -0.02557652
11.7418 -0.02680067
11.9806 -0.027176221

